-5,-5,0.413981,-0.707107,-0.707107
-5,-4.95,0.437125,-0.720465,-0.693362
-5,-4.9,0.461441,-0.734154,-0.678427
-5,-4.85,0.486895,-0.748124,-0.662209
-5,-4.8,0.513423,-0.762315,-0.644612
-5,-4.75,0.540927,-0.776650,-0.625542
-5,-4.7,0.569266,-0.791035,-0.604908
-5,-4.65,0.598251,-0.805354,-0.582626
-5,-4.6,0.627639,-0.819475,-0.558626
-5,-4.55,0.657126,-0.833243,-0.532851
-5,-4.5,0.686349,-0.846481,-0.505267
-5,-4.45,0.714881,-0.858996,-0.475869
-5,-4.4,0.742240,-0.870578,-0.444684
-5,-4.35,0.767895,-0.881006,-0.411779
-5,-4.3,0.791286,-0.890053,-0.377268
-5,-4.25,0.811840,-0.897498,-0.341309
-5,-4.2,0.828998,-0.903130,-0.304111
-5,-4.15,0.842249,-0.906764,-0.265931
-5,-4.1,0.851156,-0.908245,-0.227066
-5,-4.05,0.855385,-0.907464,-0.187853
-5,-4,0.854732,-0.904360,-0.148648
-5,-3.95,0.849136,-0.898926,-0.109822
-5,-3.9,0.838685,-0.891215,-0.071745
-5,-3.85,0.823610,-0.881331,-0.034767
-5,-3.8,0.804271,-0.869430,0.000785
-5,-3.75,0.781132,-0.855708,0.034628
-5,-3.7,0.754729,-0.840395,0.066523
-5,-3.65,0.725647,-0.823743,0.096283
-5,-3.6,0.694482,-0.806013,0.123773
-5,-3.55,0.661819,-0.787470,0.148910
-5,-3.5,0.628211,-0.768371,0.171659
-5,-3.45,0.594162,-0.748960,0.192028
-5,-3.4,0.560116,-0.729463,0.210062
-5,-3.35,0.526457,-0.710083,0.225836
-5,-3.3,0.493502,-0.691001,0.239451
-5,-3.25,0.461511,-0.672372,0.251024
-5,-3.2,0.430683,-0.654329,0.260688
-5,-3.15,0.401170,-0.636982,0.268583
-5,-3.1,0.373076,-0.620417,0.274856
-5,-3.05,0.346469,-0.604704,0.279652
-5,-3,0.321387,-0.589891,0.283118
-5,-2.95,0.297837,-0.576014,0.285398
-5,-2.9,0.275810,-0.563092,0.286630
-5,-2.85,0.255276,-0.551133,0.286947
-5,-2.8,0.236194,-0.540133,0.286474
-5,-2.75,0.218514,-0.530080,0.285332
-5,-2.7,0.202175,-0.520954,0.283631
-5,-2.65,0.187116,-0.512726,0.281474
-5,-2.6,0.173268,-0.505364,0.278956
-5,-2.55,0.160562,-0.498831,0.276164
-5,-2.5,0.148930,-0.493087,0.273177
-5,-2.45,0.138302,-0.488087,0.270067
-5,-2.4,0.128609,-0.483786,0.266896
-5,-2.35,0.119785,-0.480139,0.263721
-5,-2.3,0.111766,-0.477097,0.260592
-5,-2.25,0.104488,-0.474615,0.257550
-5,-2.2,0.097892,-0.472644,0.254632
-5,-2.15,0.091922,-0.471140,0.251869
-5,-2.1,0.086523,-0.470058,0.249285
-5,-2.05,0.081647,-0.469354,0.246901
-5,-2,0.077244,-0.468989,0.244732
-5,-1.95,0.073270,-0.468921,0.242789
-5,-1.9,0.069685,-0.469115,0.241079
-5,-1.85,0.066450,-0.469536,0.239607
-5,-1.8,0.063530,-0.470150,0.238374
-5,-1.75,0.060892,-0.470929,0.237379
-5,-1.7,0.058506,-0.471843,0.236617
-5,-1.65,0.056345,-0.472869,0.236084
-5,-1.6,0.054384,-0.473982,0.235772
-5,-1.55,0.052601,-0.475161,0.235672
-5,-1.5,0.050975,-0.476390,0.235776
-5,-1.45,0.049488,-0.477649,0.236072
-5,-1.4,0.048123,-0.478926,0.236550
-5,-1.35,0.046866,-0.480208,0.237199
-5,-1.3,0.045703,-0.481483,0.238007
-5,-1.25,0.044622,-0.482742,0.238963
-5,-1.2,0.043614,-0.483977,0.240056
-5,-1.15,0.042669,-0.485183,0.241273
-5,-1.1,0.041779,-0.486354,0.242604
-5,-1.05,0.040937,-0.487486,0.244039
-5,-1,0.040137,-0.488577,0.245567
-5,-0.95,0.039373,-0.489623,0.247179
-5,-0.9,0.038642,-0.490625,0.248866
-5,-0.85,0.037939,-0.491582,0.250618
-5,-0.8,0.037261,-0.492493,0.252428
-5,-0.75,0.036605,-0.493360,0.254289
-5,-0.7,0.035968,-0.494184,0.256194
-5,-0.65,0.035349,-0.494966,0.258136
-5,-0.6,0.034746,-0.495708,0.260110
-5,-0.55,0.034158,-0.496413,0.262111
-5,-0.5,0.033583,-0.497082,0.264135
-5,-0.45,0.033020,-0.497718,0.266176
-5,-0.4,0.032470,-0.498323,0.268232
-5,-0.35,0.031931,-0.498900,0.270300
-5,-0.3,0.031403,-0.499452,0.272376
-5,-0.25,0.030886,-0.499980,0.274460
-5,-0.2,0.030379,-0.500488,0.276547
-5,-0.15,0.029882,-0.500977,0.278638
-5,-0.1,0.029395,-0.501450,0.280731
-5,-0.05,0.028918,-0.501909,0.282825
-5,2.77556e-16,0.028452,-0.502356,0.284920
-5,0.05,0.027994,-0.502792,0.287014
-5,0.1,0.027547,-0.503220,0.289107
-5,0.15,0.027110,-0.503642,0.291200
-5,0.2,0.026682,-0.504057,0.293293
-5,0.25,0.026264,-0.504469,0.295385
-5,0.3,0.025856,-0.504878,0.297477
-5,0.35,0.025457,-0.505285,0.299570
-5,0.4,0.025068,-0.505691,0.301663
-5,0.45,0.024689,-0.506096,0.303757
-5,0.5,0.024319,-0.506502,0.305854
-5,0.55,0.023958,-0.506909,0.307953
-5,0.6,0.023606,-0.507317,0.310054
-5,0.65,0.023263,-0.507727,0.312160
-5,0.7,0.022930,-0.508139,0.314270
-5,0.75,0.022605,-0.508553,0.316384
-5,0.8,0.022289,-0.508969,0.318504
-5,0.85,0.021981,-0.509387,0.320630
-5,0.9,0.021681,-0.509807,0.322763
-5,0.95,0.021390,-0.510229,0.324902
-5,1,0.021106,-0.510653,0.327049
-5,1.05,0.020830,-0.511078,0.329204
-5,1.1,0.020562,-0.511505,0.331368
-5,1.15,0.020301,-0.511933,0.333540
-5,1.2,0.020047,-0.512361,0.335722
-5,1.25,0.019800,-0.512790,0.337912
-5,1.3,0.019559,-0.513218,0.340113
-5,1.35,0.019325,-0.513647,0.342323
-5,1.4,0.019098,-0.514074,0.344544
-5,1.45,0.018876,-0.514500,0.346775
-5,1.5,0.018660,-0.514925,0.349016
-5,1.55,0.018451,-0.515348,0.351268
-5,1.6,0.018246,-0.515768,0.353530
-5,1.65,0.018047,-0.516186,0.355803
-5,1.7,0.017853,-0.516600,0.358087
-5,1.75,0.017664,-0.517011,0.360382
-5,1.8,0.017480,-0.517418,0.362687
-5,1.85,0.017301,-0.517821,0.365003
-5,1.9,0.017125,-0.518219,0.367329
-5,1.95,0.016955,-0.518612,0.369666
-5,2,0.016788,-0.519000,0.372013
-5,2.05,0.016626,-0.519383,0.374371
-5,2.1,0.016467,-0.519759,0.376738
-5,2.15,0.016312,-0.520129,0.379116
-5,2.2,0.016161,-0.520493,0.381504
-5,2.25,0.016013,-0.520849,0.383901
-5,2.3,0.015869,-0.521199,0.386308
-5,2.35,0.015728,-0.521542,0.388724
-5,2.4,0.015590,-0.521876,0.391150
-5,2.45,0.015455,-0.522203,0.393585
-5,2.5,0.015323,-0.522522,0.396028
-5,2.55,0.015194,-0.522833,0.398481
-5,2.6,0.015067,-0.523135,0.400941
-5,2.65,0.014943,-0.523429,0.403410
-5,2.7,0.014822,-0.523713,0.405888
-5,2.75,0.014703,-0.523989,0.408373
-5,2.8,0.014587,-0.524255,0.410866
-5,2.85,0.014473,-0.524512,0.413366
-5,2.9,0.014361,-0.524760,0.415874
-5,2.95,0.014251,-0.524998,0.418388
-5,3,0.014144,-0.525225,0.420910
-5,3.05,0.014038,-0.525443,0.423439
-5,3.1,0.013935,-0.525651,0.425974
-5,3.15,0.013833,-0.525848,0.428515
-5,3.2,0.013733,-0.526035,0.431062
-5,3.25,0.013635,-0.526212,0.433615
-5,3.3,0.013539,-0.526377,0.436174
-5,3.35,0.013444,-0.526532,0.438739
-5,3.4,0.013351,-0.526676,0.441309
-5,3.45,0.013260,-0.526809,0.443883
-5,3.5,0.013170,-0.526931,0.446463
-5,3.55,0.013081,-0.527042,0.449047
-5,3.6,0.012994,-0.527142,0.451636
-5,3.65,0.012909,-0.527230,0.454229
-5,3.7,0.012825,-0.527306,0.456826
-5,3.75,0.012742,-0.527371,0.459427
-5,3.8,0.012660,-0.527424,0.462031
-5,3.85,0.012580,-0.527466,0.464639
-5,3.9,0.012501,-0.527496,0.467250
-5,3.95,0.012423,-0.527514,0.469864
-5,4,0.012346,-0.527520,0.472480
-5,4.05,0.012270,-0.527514,0.475099
-5,4.1,0.012195,-0.527496,0.477721
-5,4.15,0.012121,-0.527466,0.480344
-5,4.2,0.012049,-0.527423,0.482970
-5,4.25,0.011977,-0.527369,0.485597
-5,4.3,0.011906,-0.527302,0.488226
-5,4.35,0.011836,-0.527222,0.490856
-5,4.4,0.011767,-0.527131,0.493487
-5,4.45,0.011699,-0.527027,0.496118
-5,4.5,0.011632,-0.526910,0.498751
-5,4.55,0.011565,-0.526782,0.501383
-5,4.6,0.011500,-0.526640,0.504016
-5,4.65,0.011435,-0.526486,0.506649
-5,4.7,0.011371,-0.526320,0.509281
-5,4.75,0.011307,-0.526141,0.511913
-5,4.8,0.011244,-0.525949,0.514544
-5,4.85,0.011182,-0.525745,0.517175
-5,4.9,0.011121,-0.525529,0.519804
-5,4.95,0.011060,-0.525300,0.522432
-5,5,0.011000,-0.525058,0.525058
-4.95,-5,0.437125,-0.693362,-0.720465
-4.95,-4.95,0.462898,-0.707107,-0.707107
-4.95,-4.9,0.490130,-0.721260,-0.692520
-4.95,-4.85,0.518806,-0.735779,-0.676599
-4.95,-4.8,0.548880,-0.750608,-0.659231
-4.95,-4.75,0.580265,-0.765671,-0.640305
-4.95,-4.7,0.612822,-0.780875,-0.619710
-4.95,-4.65,0.646355,-0.796104,-0.597343
-4.95,-4.6,0.680601,-0.811217,-0.573107
-4.95,-4.55,0.715218,-0.826049,-0.546925
-4.95,-4.5,0.749782,-0.840409,-0.518740
-4.95,-4.45,0.783786,-0.854080,-0.488525
-4.95,-4.4,0.816642,-0.866826,-0.456293
-4.95,-4.35,0.847689,-0.878393,-0.422099
-4.95,-4.3,0.876213,-0.888515,-0.386053
-4.95,-4.25,0.901474,-0.896931,-0.348321
-4.95,-4.2,0.922742,-0.903388,-0.309131
-4.95,-4.15,0.939335,-0.907659,-0.268768
-4.95,-4.1,0.950667,-0.909557,-0.227573
-4.95,-4.05,0.956285,-0.908942,-0.185930
-4.95,-4,0.955910,-0.905737,-0.144258
-4.95,-3.95,0.949455,-0.899932,-0.102988
-4.95,-3.9,0.937036,-0.891584,-0.062552
-4.95,-3.85,0.918962,-0.880820,-0.023359
-4.95,-3.8,0.895716,-0.867825,0.014214
-4.95,-3.75,0.867913,-0.852835,0.049843
-4.95,-3.7,0.836262,-0.836121,0.083261
-4.95,-3.65,0.801523,-0.817981,0.114263
-4.95,-3.6,0.764463,-0.798719,0.142709
-4.95,-3.55,0.725820,-0.778640,0.168523
-4.95,-3.5,0.686281,-0.758039,0.191681
-4.95,-3.45,0.646459,-0.737187,0.212210
-4.95,-3.4,0.606882,-0.716336,0.230178
-4.95,-3.35,0.567994,-0.695706,0.245687
-4.95,-3.3,0.530155,-0.675490,0.258863
-4.95,-3.25,0.493644,-0.655852,0.269851
-4.95,-3.2,0.458672,-0.636927,0.278808
-4.95,-3.15,0.425386,-0.618827,0.285898
-4.95,-3.1,0.393883,-0.601635,0.291289
-4.95,-3.05,0.364213,-0.585416,0.295148
-4.95,-3,0.336393,-0.570215,0.297637
-4.95,-2.95,0.310412,-0.556059,0.298917
-4.95,-2.9,0.286235,-0.542961,0.299139
-4.95,-2.85,0.263810,-0.530921,0.298448
-4.95,-2.8,0.243075,-0.519926,0.296980
-4.95,-2.75,0.223956,-0.509958,0.294863
-4.95,-2.7,0.206373,-0.500987,0.292214
-4.95,-2.65,0.190244,-0.492978,0.289144
-4.95,-2.6,0.175483,-0.485892,0.285752
-4.95,-2.55,0.162006,-0.479683,0.282128
-4.95,-2.5,0.149726,-0.474304,0.278355
-4.95,-2.45,0.138560,-0.469705,0.274506
-4.95,-2.4,0.128427,-0.465834,0.270646
-4.95,-2.35,0.119248,-0.462640,0.266832
-4.95,-2.3,0.110948,-0.460069,0.263112
-4.95,-2.25,0.103454,-0.458070,0.259529
-4.95,-2.2,0.096699,-0.456591,0.256119
-4.95,-2.15,0.090616,-0.455582,0.252911
-4.95,-2.1,0.085147,-0.454996,0.249928
-4.95,-2.05,0.080233,-0.454785,0.247188
-4.95,-2,0.075821,-0.454905,0.244704
-4.95,-1.95,0.071862,-0.455315,0.242486
-4.95,-1.9,0.068310,-0.455976,0.240539
-4.95,-1.85,0.065124,-0.456849,0.238864
-4.95,-1.8,0.062263,-0.457902,0.237460
-4.95,-1.75,0.059694,-0.459103,0.236323
-4.95,-1.7,0.057383,-0.460424,0.235447
-4.95,-1.65,0.055301,-0.461837,0.234823
-4.95,-1.6,0.053421,-0.463320,0.234443
-4.95,-1.55,0.051720,-0.464852,0.234295
-4.95,-1.5,0.050175,-0.466413,0.234368
-4.95,-1.45,0.048767,-0.467988,0.234649
-4.95,-1.4,0.047478,-0.469561,0.235126
-4.95,-1.35,0.046295,-0.471121,0.235785
-4.95,-1.3,0.045202,-0.472658,0.236613
-4.95,-1.25,0.044187,-0.474161,0.237597
-4.95,-1.2,0.043241,-0.475626,0.238724
-4.95,-1.15,0.042353,-0.477045,0.239981
-4.95,-1.1,0.041516,-0.478414,0.241357
-4.95,-1.05,0.040723,-0.479731,0.242839
-4.95,-1,0.039967,-0.480993,0.244416
-4.95,-0.95,0.039244,-0.482198,0.246078
-4.95,-0.9,0.038549,-0.483348,0.247815
-4.95,-0.85,0.037878,-0.484441,0.249618
-4.95,-0.8,0.037228,-0.485480,0.251478
